як782                         ;       800;       292;    223003;    145173
як782                         ;       800;       292;    223070;    145197
як782                         ;       800;       292;    223160;    145228
як782                         ;       800;       292;    238293;    153208
як782                         ;       800;       292;    238440;    153259
як782                         ;       800;       292;    237923;    152987
як782                         ;       800;       292;    238760;    153402
як782                         ;       800;       292;    236837;    152401
як782                         ;       800;       292;    236947;    152443
як782                         ;       800;       292;    242085;    153698
як782                         ;       800;       292;    464266;    305906
як782                         ;       800;       292;    464398;    305946
як782                         ;       800;       292;    668006;    422340
як782                         ;       800;       292;    668435;    364181
як782                         ;       800;       292;    668445;    364180
як782                         ;       800;       292;     87091;     70234
як782                         ;       800;       292;     87179;     70327
як782                         ;       800;       292;     87509;     70661
як782                         ;       800;       292;     90864;     73315
як782                         ;       800;       292;     86801;     69922
як782                         ;       800;       292;    166570;     43709
як782                         ;       800;       292;   1271309;    715061
