як1404                        ;      3695;       800;   2246993;    392097
як1404                        ;      3695;       800;   2246984;     86019
як1404                        ;      3695;       800;   2247000;     82167
як1404                        ;      3695;       800;   2247006;     81916
як1404                        ;      3695;       800;   2247023;     82286
як1404                        ;      3695;       800;   2247024;     82714
як1404                        ;      3695;       800;   2247026;     82955
як1404                        ;      3695;       800;   2247029;     83660
як1404                        ;      3695;          ;   2242625;    724041
як1404                        ;      3695;          ;   2242645;     88849
як1404                        ;      3695;          ;   2242646;    909402
як1404                        ;      3695;          ;   2242647;     87932
як1404                        ;      3695;          ;   2242648;     87924
як1404                        ;      3695;          ;   2242649;    797885
як1404                        ;      3695;          ;   2242650;    361283
як1404                        ;      3695;          ;   2242651;    797883
як1404                        ;      3695;          ;   2242652;    797882
як1404                        ;      3695;          ;   2242653;    361286
як1404                        ;      3695;          ;   2242654;    361287
як1404                        ;      3695;       800;   2246238;    702528
як1404                        ;      3695;       800;   2246245;    702537
як1404                        ;      3695;       800;   2246246;    702521
як1404                        ;      3695;       800;   2246247;    117189
як1404                        ;      3695;          ;   2246248;    117129
як1404                        ;      3695;          ;   2246249;    485121
як1404                        ;      3695;          ;   2246250;    858230
як1404                        ;      3695;          ;   2246251;    858467
як1404                        ;      3695;          ;   2246252;    858464
як1404                        ;      3695;          ;   2246253;    858452
як1404                        ;      3695;          ;   2246257;    954262
як1404                        ;      3695;          ;   2246255;    116927
як1404                        ;      3695;          ;   2246256;    116884
як1404                        ;      3695;          ;   2246258;    116794
як1404                        ;      3695;          ;   2246259;    116725
як1404                        ;      3695;          ;   2246260;    116685
як1404                        ;      3695;          ;   2246261;    116522
як1404                        ;      3695;          ;   2246262;    116448
як1404                        ;      3695;          ;   2246263;    116410
як1404                        ;      3695;          ;   2246264;    812803
як1404                        ;      3695;          ;   2246265;    115687
як1404                        ;      3695;          ;   2246266;    115601
як1404                        ;      3695;          ;   2246267;    115514
як1404                        ;      3695;          ;   2246268;    115398
як1404                        ;      3695;          ;   2246272;    799783
як1404                        ;      3695;          ;   2246270;    115319
як1404                        ;      3695;          ;   2246271;    799802
як1404                        ;      3695;          ;   2246273;    799763
як1404                        ;      3695;          ;   2246274;    467414
як1404                        ;      3695;          ;   2246275;    114683
як1404                        ;      3695;          ;   2246276;    468158
як1404                        ;      3695;       800;   2246277;    113448
як1404                        ;      3695;       800;   2246278;    113322
як1404                        ;      3695;       800;   2246279;    111645
