   1263533;     47283;        11;    249646
     47283;   1263533;        11;    249646
   1263533;   1263535;        18;    235076
   1263535;   1263533;        18;    235076
   1263526;  40006500;        33;    126974
     41747;     41749;        17;    175275
     41749;     41747;        17;    175275
     44386;     44387;        13;    169791
     44387;     44386;        13;    169791
     44386;     45219;        14;    221548
     45219;     44386;        14;    221548
     45219;     45222;        13;    172066
     45222;     45219;        13;    172066
     38854;     38332;         7;    234078
     38332;     38854;         7;    234078
     38854;     41756;         7;    234094
     41756;     38854;         7;    234094
     38334;     38335;        11;    222264
     38335;     38334;        11;    222264
     38335;     38350;        10;    235222
     38350;     38335;        10;    235222
     37690;     50431;        18;    126617
     37690;     37689;        16;     19681
     37689;     37688;        18;    129424
     37688;     37689;        18;    129424
     37688;     37687;        12;     19683
     37687;     38337;        12;    233802
     38337;     37687;        12;    233802
     38339;     38340;        17;    234057
     38342;     38340;         7;    161022
     50445;     50446;        11;    193525
     50446;     50445;        11;    193525
     50446;     53043;        12;     20169
     53043;     50446;        12;     20169
     53043;     50431;        17;    125593
     50431;     53043;        17;    125593
     50431;     37690;        18;    126617
     37689;     37690;        16;     19681
     37687;     37688;        12;     19683
     38340;     38339;        17;    234057
     38340;     38342;         7;    161022
     41742;     41747;        13;    175434
     41747;     41742;        13;    175434
     41742;     44387;        14;    169662
     44387;     41742;        14;    169662
  40010379;    215870;         5;    222115
    215870;  40010379;         5;    222115
  40010379;    215871;         5;    195287
    215871;  40010379;         5;    195287
     45225;    215866;         7;    193551
    215866;     45225;         7;    193551
     45225;     45222;        17;   1099380
     45222;     45225;        17;   1099380
    215867;    215866;        10;    845700
    215866;    215867;        10;    845700
    215867;    215870;         8;    220982
    215870;    215867;         8;    220982
    215871;    199486;         5;    328540
    199486;    215871;         5;    328540
  40009445;     50444;        11;    307611
     50444;  40009445;        11;    307611
  40009445;     50445;        11;    193527
     50445;  40009445;        11;    193527
     50444;     47920;         8;     13947
     47920;     50444;         8;     13947
     47283;     47287;        11;    249772
     47287;     47283;        11;    249772
     47287;  40080913;        11;    249794
     47289;     47291;        11;    249805
     47291;     47289;        11;    249805
     47291;     47920;        17;    127116
     47920;     47291;        17;    127116
   1263526;   1263529;        23;    312986
   1263529;   1263526;        23;    312986
   1263529;   1263535;        23;    239660
   1263535;   1263529;        23;    239660
     15962;    185150;         3;      8102
     38338;     38337;        12;      5431
     38337;     38338;        12;      5431
     38338;     38339;        15;      5458
     38339;     38338;        15;      5458
     15963;    185150;         6;      8123
    185150;     15962;         3;      8102
    185150;     15963;         6;      8123
    199487;    199486;         5;    195027
    199486;    199487;         5;    195027
    199479;    199480;         4;   1296081
    199480;    199479;         4;   1296081
    199478;    199476;         5;    293563
    199476;    199478;         5;    293563
    199478;    199479;         5;    395761
    199479;    199478;         5;    395761
     41756;     41755;         5;    465861
     41755;     41756;         5;    465861
     41755;     41749;        17;   1289520
     41749;     41755;        17;   1289520
    200220;    200221;         2;    187691
    200221;    200220;         2;    187691
    199487;    199484;         5;    293721
    199484;    199487;         5;    293721
     15962;     17163;         1;    124621
     17163;     15962;         1;    124621
     15949;     15948;         2;    124979
     15948;     15949;         2;    124979
     15949;     17163;         1;    124985
     17163;     15949;         1;    124985
    199476;    199484;         5;    293722
    199484;    199476;         5;    293722
    199480;    199481;         8;    265289
    199481;    199480;         8;    265289
     15963;     15964;         6;    227207
     15964;     15963;         6;    227207
     15964;     33484;        12;    227298
     33484;     15964;        12;    227298
     17158;     18285;        28;    240607
     18285;     17158;        28;    240607
     18285;  40139596;        15;    243549
     15948;     15947;        10;    234591
     15947;     15948;        10;    234591
     15947;     15946;        15;    234714
     15946;     15947;        15;    234714
     15946;     17158;        15;    234852
     17158;     15946;        15;    234852
     33471;     32654;         6;    243526
     32654;     33471;         6;    243526
     32654;     32655;        10;    243561
     32655;     32654;        10;    243561
  40080913;     47287;        11;    249794
  40080913;     47289;        11;    399268
     47289;  40080913;        11;    399268
     38342;     38350;         6;    702200
     38350;     38342;         6;    702200
     38334;     38333;         8;   1289463
     38333;     38334;         8;   1289463
     38333;     38332;         7;    421002
     38332;     38333;         7;    421002
    200222;  40117966;         4;    715048
  40117966;    200222;         4;    715048
  40117968;  40117966;         7;    714986
  40117966;  40117968;         7;    714986
  40117968;    199481;        17;    715360
    199481;  40117968;        17;    715360
  40118497;  40118689;         2;    882623
  40118689;  40118497;         2;    882623
  40118689;  40118690;         2;    882622
  40118690;  40118689;         2;    882622
  40118690;    200221;         2;    882621
    200221;  40118690;         2;    882621
  40118497;    200219;         4;   1296082
    200219;  40118497;         4;   1296082
    200219;    200222;         3;    716121
    200222;    200219;         3;    716121
 120018669;  40157578;        29;   1067241
 120018669;  40159460;        29;   1031544
  40159460; 120018669;        29;   1031544
  40159460;  40159466;        28;   1067243
  40159466;  40159460;        28;   1067243
  40159466;  40159470;        29;   1253341
  40159470;  40159466;        29;   1253341
  40159470;  40159484;         3;   1036163
  40159484;  40159470;         3;   1036163
  40159488;  40159484;        29;   1296180
  40159484;  40159488;        29;   1296180
  40159488;  40159500;        21;   1031603
  40159500;  40159488;        21;   1031603
 120121451; 120121450;        15;   1296146
 120121450; 120121451;        15;   1296146
 120121450; 120121449;        15;   1296145
 120121449; 120121450;        15;   1296145
 120121449; 120121448;        15;   1296144
 120121448; 120121449;        15;   1296144
 120121448; 120121457;        11;   1080244
 120121457; 120121448;        11;   1080244
 120121457; 120121456;        15;   1296143
 120121456; 120121457;        15;   1296143
 120121456; 120121447;        15;   1296142
 120121447; 120121456;        15;   1296142
 120121447;  40173346;         9;   1296141
  40173346; 120121447;         9;   1296141
  40139596;     18285;        15;    243549
  40139596;  40038536;        15;    892154
     32655; 120121455;        15;   1296122
 120121455;     32655;        15;   1296122
 120121455; 120121454;        15;   1296121
 120121454; 120121455;        15;   1296121
  40157578; 120018669;        29;   1067241
  40157578;  40157575;        16;   1032665
  40157575;  40157578;        16;   1032665
  40157575;  40157573;        15;   1032371
  40157573;  40157575;        15;   1032371
  40157573;  40157572;        15;   1032372
  40157572;  40157573;        15;   1032372
  40159500;     33484;         8;   1000554
     33484;  40159500;         8;   1000554
 120121453; 120121452;        11;   1099603
 120121452; 120121453;        11;   1099603
 120121454; 120121453;        15;   1296120
 120121453; 120121454;        15;   1296120
 120121452; 120121451;        15;   1296147
 120121451; 120121452;        15;   1296147
  40173346;    200220;         1;   1061120
    200220;  40173346;         1;   1061120
 120374469;  40157572;         6;   1296163
 120374469; 120374468;         6;   1296162
  40157572; 120374469;         6;   1296163
 120374468; 120374469;         6;   1296162
 120374468; 120374467;         6;   1296161
 120374467; 120374468;         6;   1296161
 120374467;     32654;         6;   1296160
     32654; 120374467;         6;   1296160
