  40021926;3 255 18                                                                                                                                                                                                ;   1413.83;  -3973.44;       104
  40106545;3 250 150                                                                                                                                                                                               ;    3010.3;  -4265.86;       104
  40138940;3 250 2010                                                                                                                                                                                              ;   4017.84;  -5585.77;       104
  40138939;3 250 2011                                                                                                                                                                                              ;   3970.22;  -5621.72;       104
   1419523;3 255 225                                                                                                                                                                                               ;   1480.25;  -3961.04;       104
   1258461;3 251 218                                                                                                                                                                                               ;    669.59;  -3637.71;       104
   1258462;3 251 217                                                                                                                                                                                               ;    649.68;  -3626.61;       104
   1258463;3 251 216                                                                                                                                                                                               ;    624.24;   -3611.4;       104
   1258464;3 251 215                                                                                                                                                                                               ;    596.83;   -3601.2;       104
  40010017;3 251 214                                                                                                                                                                                               ;    493.67;   -3563.2;       104
  40010020;3 251 213                                                                                                                                                                                               ;    404.02;  -3528.36;       104
  40010022;3 251 212                                                                                                                                                                                               ;    382.23;  -3518.31;       104
  40010024;3 251 211                                                                                                                                                                                               ;    296.76;  -3480.73;       104
  40010027;3 251 210                                                                                                                                                                                               ;    208.69;  -3444.19;       104
  40010029;3 251 209                                                                                                                                                                                               ;    176.85;  -3434.93;       104
   1419520;3 255 212                                                                                                                                                                                               ;   1370.88;  -3976.86;       104
   1419521;3 255 213                                                                                                                                                                                               ;   1283.45;  -3969.91;       104
   1422256;3 255 214                                                                                                                                                                                               ;   1174.78;  -3961.25;       104
   1422260;3 255 215                                                                                                                                                                                               ;    1150.2;  -3958.75;       104
   1254497;3 255 217                                                                                                                                                                                               ;    988.28;  -3947.51;       104
   1422264;3 255 216                                                                                                                                                                                               ;    1024.4;  -3949.55;       104
   1254498;3 255 218                                                                                                                                                                                               ;    921.61;  -3942.29;       104
   1254499;3 255 219                                                                                                                                                                                               ;    843.19;  -3935.65;       104
   1254502;3 255 13                                                                                                                                                                                                ;    805.69;  -3936.73;       104
  40006500;251                                                                                                                                                                                                     ;    127.11;  -3359.46;       279
  40010031;3 251 208                                                                                                                                                                                               ;    158.19;  -3429.84;       104
   1254500;3 255 161                                                                                                                                                                                               ;    840.51;  -3937.81;       104
   1258460;3 251 219                                                                                                                                                                                               ;    683.79;  -3653.34;       104
   1702163;3 250 222                                                                                                                                                                                               ;   3075.84;  -5011.31;       104
   1258459;3 251 14                                                                                                                                                                                                ;    710.14;  -3661.98;       104
   1255233;3 2040 20                                                                                                                                                                                               ;    759.78;   -3669.1;       104
