як1416                        ;       224;          ;   2266485;    179038
як1416                        ;       224;          ;   2266486;    151392
як1416                        ;       224;          ;   2266487;    150287
як1416                        ;       224;          ;   2266488;    150074
як1416                        ;       224;          ;   2266492;    150003
як1416                        ;       224;          ;   2266503;    149944
як1416                        ;       224;          ;   2266507;    149842
як1416                        ;       224;          ;   2266509;    148770
як1416                        ;       224;          ;   2266510;    148752
як1416                        ;       224;          ;   2266525;     91767
як1416                        ;       224;          ;   2266526;    143078
як1416                        ;       224;          ;   2266527;    151901
як1416                        ;       224;          ;   2266531;    152162
як1416                        ;       224;          ;   2266533;    978600
як1416                        ;       224;          ;   2266534;    716262
як1416                        ;       224;          ;   2266536;   1043180
як1416                        ;       224;          ;   2266547;    917861
як1416                        ;       224;          ;   2266545;   1099020
як1416                        ;       224;          ;   2266546;    917860
як1416                        ;       224;          ;   2266548;    917862
як1416                        ;       224;          ;   2266549;   1068961
як1416                        ;       224;          ;   2266550;   1071480
як1416                        ;       224;          ;   2266565;    152800
як1416                        ;       224;          ;   2266585;    152849
як1416                        ;       224;          ;   2266586;    152925
як1416                        ;       224;          ;   2266587;    738349
як1416                        ;       224;          ;   2266588;    738362
як1416                        ;       224;          ;   2266589;    738364
як1416                        ;       224;          ;   2266590;    153170
як1416                        ;       224;          ;   2266591;    153231
як1416                        ;       224;          ;   2266592;    154234
як1416                        ;       224;          ;   2266593;    154805
як1416                        ;       224;          ;   2266605;    155354
як1416                        ;       224;          ;   2266625;    156456
як1416                        ;       224;          ;   2266626;    102688
як1416                        ;       224;          ;   2266627;    102694
як1416                        ;       224;          ;   2266628;    103292
як1416                        ;       224;          ;   2266629;    103672
як1416                        ;       224;          ;   2266630;    104703
