як845                         ;       250;          ;    910597;    458720
як845                         ;       250;          ;    910596;    377164
як845                         ;       250;          ;    910545;    361401
як845                         ;       250;          ;    910574;    458740
як845                         ;       250;          ;    910575;    377167
як845                         ;       250;          ;    910577;    377166
як845                         ;       250;          ;    910581;    377165
як845                         ;       250;          ;    910601;     85871
як845                         ;       250;          ;    910604;     85795
як845                         ;       250;          ;    910606;     85723
як845                         ;       250;          ;    910612;     85622
як845                         ;       250;          ;    910405;    476083
як845                         ;       250;          ;    910425;    557340
як845                         ;       250;          ;    910445;    516001
як845                         ;       250;          ;    910427;    403301
як845                         ;       250;          ;    910446;    328880
як845                         ;       250;          ;    910506;    324701
як845                         ;       250;          ;    910505;    328203
як845                         ;       250;          ;    910507;    407581
як845                         ;       250;          ;    910508;    557400
як845                         ;       250;          ;    910415;    476080
як845                         ;       250;          ;    910412;    476081
як845                         ;       250;          ;    910417;    468011
як845                         ;       250;          ;    910945;    476084
як845                         ;       250;          ;    910569;    377184
як845                         ;       250;          ;    910571;    377183
як845                         ;       250;          ;    910572;    377182
як845                         ;       250;          ;    910573;    377181
як845                         ;       250;          ;    935848;    552380
як845                         ;       250;          ;    935847;    439023
як845                         ;       250;          ;    935849;    552403
як845                         ;       250;          ;    935850;    552405
як845                         ;       250;          ;    935853;    552411
як845                         ;       250;          ;    935852;    552409
як845                         ;       250;          ;    935854;    552415
як845                         ;       250;          ;    935855;    438920
як845                         ;       250;          ;    935856;    552440
як845                         ;       250;          ;    935857;    552460
як845                         ;       250;          ;    935858;    552461
як845                         ;       250;          ;    935647;    570541
як845                         ;       250;          ;    935648;    570542
як845                         ;       250;          ;    935725;    568266
як845                         ;       250;          ;    935805;    407601
як845                         ;       250;          ;    935859;    552462
як845                         ;       250;          ;    935861;    570580
